run,L_m,CV,seed,n,geometry,covariance_model,source_dx_m,source_nx,source_ny,domain_area_m2,path_length_total_m,path_length_each_m,Q_true_kg_s,Q_true_recomputed_kg_s,Q_prior_kg_s,Q_hat_kg_s,posterior_sigma_kg_s,e_signed,e_abs,converged,n_iter,method,n_obs,n_state,dof,dfs,prior_influence,ak_diag,chi2,chi2_per_dof,sigma_repr_mean_ng_m3,inverse_crime_flag,total_only,inversion_template,n_fine_cells,state_units,obs_units,jacobian_units,nature_run,E_Q_reported
source_heterogeneity_les_rice_paddy_l100_cv2p0_s7_wind3_n4_op,100.0,2.0,7,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778000000000004,0.0,0.030218349619496637,0.005758145032167979,0.087851883486811,0.087851883486811,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,7.74520831078579,2.5817361035952633,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv2p0_s7_wind3_surface,0.08785188348681086
source_heterogeneity_les_rice_paddy_l250_cv2p0_s0_wind3_n4_op,250.0,2.0,0,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778000000000004,0.0,0.02574170299609986,0.005758145032167979,-0.0733061056915595,0.0733061056915595,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,2.788436470759747,0.9294788235865824,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s0_wind3_surface,0.07330610569155963
source_heterogeneity_les_rice_paddy_l250_cv2p0_s1_wind3_n4_op,250.0,2.0,1,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778,0.0,0.031988167162490554,0.005758145032167979,0.15156480533121724,0.15156480533121724,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,0.14133903656421526,0.047113012188071755,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s1_wind3_surface,0.15156480533121724
source_heterogeneity_les_rice_paddy_l250_cv2p0_s2_wind3_n4_op,250.0,2.0,2,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778000000000004,0.0,0.023748472711069512,0.005758145032167979,-0.14506182190692232,0.14506182190692232,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,0.22194550900907523,0.07398183633635841,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s2_wind3_surface,0.14506182190692243
source_heterogeneity_les_rice_paddy_l250_cv2p0_s3_wind3_n4_op,250.0,2.0,3,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778000000000004,0.0,0.021814267753595313,0.005758145032167979,-0.21469264332942212,0.21469264332942212,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,5.045336784386077,1.6817789281286923,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s3_wind3_surface,0.21469264332942223
source_heterogeneity_les_rice_paddy_l250_cv2p0_s4_wind3_n4_op,250.0,2.0,4,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778000000000004,0.0,0.028511025265648016,0.005758145032167979,0.026388698453740936,0.026388698453740936,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,0.2446446823941587,0.08154822746471957,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s4_wind3_surface,0.026388698453740807
source_heterogeneity_les_rice_paddy_l250_cv2p0_s5_wind3_n4_op,250.0,2.0,5,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778,0.0,0.019248969506067002,0.005758145032167979,-0.3070426414404564,0.3070426414404564,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,9.242368593878577,3.0807895312928593,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s5_wind3_surface,0.3070426414404564
source_heterogeneity_les_rice_paddy_l250_cv2p0_s6_wind3_n4_op,250.0,2.0,6,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778,0.0,0.025700973258207464,0.005758145032167979,-0.0747723645256151,0.0747723645256151,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,1.1471149045909752,0.3823716348636584,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s6_wind3_surface,0.0747723645256151
source_heterogeneity_les_rice_paddy_l250_cv2p0_s7_wind3_n4_op,250.0,2.0,7,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778000000000004,0.0,0.030333680232191025,0.005758145032167979,0.09200375232885825,0.09200375232885825,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,5.484421840333558,1.8281406134445193,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv2p0_s7_wind3_surface,0.09200375232885812
source_heterogeneity_les_rice_paddy_l500_cv2p0_s0_wind3_n4_op,500.0,2.0,0,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027777999999999994,0.0,0.024012884662292906,0.005758145032167979,-0.1355430678129129,0.1355430678129129,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,7.3486056437133955,2.449535214571132,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s0_wind3_surface,0.13554306781291267
source_heterogeneity_les_rice_paddy_l500_cv2p0_s1_wind3_n4_op,500.0,2.0,1,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027777999999999997,0.0,0.03775278185747129,0.005758145032167979,0.3590892741547731,0.3590892741547731,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,3.9692438699327823,1.323081289977594,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s1_wind3_surface,0.35908927415477326
source_heterogeneity_les_rice_paddy_l500_cv2p0_s2_wind3_n4_op,500.0,2.0,2,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778000000000004,0.0,0.036895389759008114,0.005758145032167979,0.32822340553704776,0.32822340553704776,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,3.184195985042651,1.0613986616808837,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s2_wind3_surface,0.3282234055370476
source_heterogeneity_les_rice_paddy_l500_cv2p0_s3_wind3_n4_op,500.0,2.0,3,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778000000000004,0.0,0.027207942284442444,0.005758145032167979,-0.020521913584763355,0.020521913584763355,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,0.8967678215273099,0.29892260717576996,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s3_wind3_surface,0.020521913584763476
source_heterogeneity_les_rice_paddy_l500_cv2p0_s4_wind3_n4_op,500.0,2.0,4,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027777999999999997,0.0,0.0211126705090735,0.005758145032167979,-0.23994994207381748,0.23994994207381748,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,4.605295917010999,1.5350986390036663,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s4_wind3_surface,0.23994994207381737
source_heterogeneity_les_rice_paddy_l500_cv2p0_s5_wind3_n4_op,500.0,2.0,5,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778000000000004,0.0,0.024499137673358536,0.005758145032167979,-0.11803809945429708,0.11803809945429708,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,4.45876175998009,1.4862539199933635,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s5_wind3_surface,0.11803809945429719
source_heterogeneity_les_rice_paddy_l500_cv2p0_s6_wind3_n4_op,500.0,2.0,6,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027777999999999994,0.0,0.03031582490997571,0.005758145032167979,0.0913609658713986,0.0913609658713986,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,13.195627461194253,4.398542487064751,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s6_wind3_surface,0.09136096587139887
source_heterogeneity_les_rice_paddy_l500_cv2p0_s7_wind3_n4_op,500.0,2.0,7,4,open_path,exponential,40.0,25,25,1000000.0,1000.0,250.0,0.027778,0.027778,0.0,0.04585662736878004,0.005758145032167979,0.6508253786730519,0.6508253786730519,True,1,nonnegative,4,1,3,0.9999668437657884,3.315623421162872e-05,0.9999668437657884,2.4823109071367924,0.8274369690455975,37527.29493382085,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv2p0_s7_wind3_surface,0.6508253786730519
source_heterogeneity_les_rice_paddy_l100_cv0p5_s0_wind3_n1_point,100.0,0.5,0,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.027786070125623202,0.009821643975094635,0.000290522198257676,0.000290522198257676,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,7.448426312728878e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s0_wind3_surface,0.00029052219825780094
source_heterogeneity_les_rice_paddy_l100_cv0p5_s1_wind3_n1_point,100.0,0.5,1,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.031420339899541294,0.009821643975094635,0.13112318739798737,0.13112318739798737,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,9.524277235100161e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s1_wind3_surface,0.13112318739798723
source_heterogeneity_les_rice_paddy_l100_cv0p5_s2_wind3_n1_point,100.0,0.5,2,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.029081932050308474,0.009821643975094635,0.046941178281678785,0.046941178281678785,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,8.159372896440935e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s2_wind3_surface,0.046941178281678916
source_heterogeneity_les_rice_paddy_l100_cv0p5_s3_wind3_n1_point,100.0,0.5,3,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.027073976904873814,0.009821643975094635,-0.025344628667513365,0.025344628667513365,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,7.071546133705917e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s3_wind3_surface,0.025344628667513244
source_heterogeneity_les_rice_paddy_l100_cv0p5_s4_wind3_n1_point,100.0,0.5,4,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.03188703699704424,0.009821643975094635,0.14792414850040458,0.14792414850040458,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,9.809313218734348e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s4_wind3_surface,0.14792414850040472
source_heterogeneity_les_rice_paddy_l100_cv0p5_s5_wind3_n1_point,100.0,0.5,5,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.02629424839155174,0.009821643975094635,-0.05341463058709262,0.05341463058709262,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,6.67009152520735e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s5_wind3_surface,0.053414630587092504
source_heterogeneity_les_rice_paddy_l100_cv0p5_s6_wind3_n1_point,100.0,0.5,6,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.02515491681403675,0.009821643975094635,-0.09443023925276298,0.09443023925276298,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,6.104583545356816e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s6_wind3_surface,0.09443023925276287
source_heterogeneity_les_rice_paddy_l100_cv0p5_s7_wind3_n1_point,100.0,0.5,7,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.027235723699820007,0.009821643975094635,-0.019521790632154697,0.019521790632154697,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,7.156292944349836e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv0p5_s7_wind3_surface,0.019521790632154822
source_heterogeneity_les_rice_paddy_l250_cv0p5_s0_wind3_n1_point,250.0,0.5,0,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778,0.0,0.027949071281759115,0.009821643975094635,0.006158516875193116,0.006158516875193116,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,7.536071901525179e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s0_wind3_surface,0.006158516875193116
source_heterogeneity_les_rice_paddy_l250_cv0p5_s1_wind3_n1_point,250.0,0.5,1,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778,0.0,0.032143948909990026,0.009821643975094635,0.1571729033764139,0.1571729033764139,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,9.96801606016607e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s1_wind3_surface,0.1571729033764139
source_heterogeneity_les_rice_paddy_l250_cv0p5_s2_wind3_n1_point,250.0,0.5,2,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000008,0.0,0.027607491536345053,0.009821643975094635,-0.006138255585533427,0.006138255585533427,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,7.352993230945314e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s2_wind3_surface,0.006138255585533675
source_heterogeneity_les_rice_paddy_l250_cv0p5_s3_wind3_n1_point,250.0,0.5,3,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.024798294407855942,0.009821643975094635,-0.10726854316884075,0.10726854316884075,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,5.9327205769639926e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s3_wind3_surface,0.10726854316884087
source_heterogeneity_les_rice_paddy_l250_cv0p5_s4_wind3_n1_point,250.0,0.5,4,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.03124753703641841,0.009821643975094635,0.12490233409238995,0.12490233409238995,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,9.419803724934998e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s4_wind3_surface,0.1249023340923901
source_heterogeneity_les_rice_paddy_l250_cv0p5_s5_wind3_n1_point,250.0,0.5,5,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.025325709319690328,0.009821643975094635,-0.08828175823708231,0.08828175823708231,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,6.187760652912845e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s5_wind3_surface,0.08828175823708242
source_heterogeneity_les_rice_paddy_l250_cv0p5_s6_wind3_n1_point,250.0,0.5,6,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.025586609336938782,0.009821643975094635,-0.07888943275474182,0.07888943275474182,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,6.315907302145496e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s6_wind3_surface,0.07888943275474171
source_heterogeneity_les_rice_paddy_l250_cv0p5_s7_wind3_n1_point,250.0,0.5,7,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.0276594748391076,0.009821643975094635,-0.0042668716571531914,0.0042668716571531914,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,7.380709818940752e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l250_cv0p5_s7_wind3_surface,0.004266871657153316
source_heterogeneity_les_rice_paddy_l500_cv0p5_s0_wind3_n1_point,500.0,0.5,0,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.027643921506689827,0.009821643975094635,-0.004826787144869078,0.004826787144869078,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,7.372411587804416e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv0p5_s0_wind3_surface,0.004826787144869202
source_heterogeneity_les_rice_paddy_l500_cv0p5_s1_wind3_n1_point,500.0,0.5,1,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778,0.0,0.034992845243730614,0.009821643975094635,0.25973235091549474,0.25973235091549474,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,1.1813233355119128e-07,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv0p5_s1_wind3_surface,0.25973235091549474
source_heterogeneity_les_rice_paddy_l500_cv0p5_s2_wind3_n1_point,500.0,0.5,2,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.03324302577275032,0.009821643975094635,0.19673935390418018,0.19673935390418018,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,1.066132943784844e-07,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv0p5_s2_wind3_surface,0.19673935390418032
source_heterogeneity_les_rice_paddy_l500_cv0p5_s3_wind3_n1_point,500.0,0.5,3,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.030666390068652013,0.009821643975094635,0.10398121062178746,0.10398121062178746,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,9.072679759471022e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv0p5_s3_wind3_surface,0.10398121062178732
source_heterogeneity_les_rice_paddy_l500_cv0p5_s4_wind3_n1_point,500.0,0.5,4,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778,0.0,0.024877773180190944,0.009821643975094635,-0.10440733025448398,0.10440733025448398,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,5.97081037153789e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv0p5_s4_wind3_surface,0.10440733025448398
source_heterogeneity_les_rice_paddy_l500_cv0p5_s5_wind3_n1_point,500.0,0.5,5,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.02629055248813564,0.009821643975094635,-0.05354768204566057,0.05354768204566057,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,6.668216569041779e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv0p5_s5_wind3_surface,0.053547682045660454
source_heterogeneity_les_rice_paddy_l500_cv0p5_s6_wind3_n1_point,500.0,0.5,6,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.029320648675711103,0.009821643975094635,0.05553490804633531,0.05553490804633531,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,8.293873729952775e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv0p5_s6_wind3_surface,0.05553490804633518
source_heterogeneity_les_rice_paddy_l500_cv0p5_s7_wind3_n1_point,500.0,0.5,7,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778,0.0,0.03819880761188793,0.009821643975094635,0.3751460728593826,0.3751460728593826,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,1.407699264622056e-07,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l500_cv0p5_s7_wind3_surface,0.3751460728593826
source_heterogeneity_les_rice_paddy_l100_cv1p0_s0_wind3_n1_point,100.0,1.0,0,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.025646765968822406,0.009821643975094635,-0.07672381133190274,0.07672381133190274,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,6.345640851297691e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv1p0_s0_wind3_surface,0.07672381133190286
source_heterogeneity_les_rice_paddy_l100_cv1p0_s1_wind3_n1_point,100.0,1.0,1,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.03225968730920157,0.009821643975094635,0.16133945241563716,0.16133945241563716,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,1.0039927524131203e-07,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv1p0_s1_wind3_surface,0.1613394524156373
source_heterogeneity_les_rice_paddy_l100_cv1p0_s2_wind3_n1_point,100.0,1.0,2,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.02837211809794006,0.009821643975094635,0.021388080421198788,0.021388080421198788,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,7.765935668348237e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv1p0_s2_wind3_surface,0.02138808042119866
source_heterogeneity_les_rice_paddy_l100_cv1p0_s3_wind3_n1_point,100.0,1.0,3,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.025567851175610622,0.009821643975094635,-0.07956472116024833,0.07956472116024833,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,6.306650008340308e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv1p0_s3_wind3_surface,0.07956472116024844
source_heterogeneity_les_rice_paddy_l100_cv1p0_s4_wind3_n1_point,100.0,1.0,4,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778,0.0,0.0343823438817783,0.009821643975094635,0.23775447770819708,0.23775447770819708,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,1.1404630790660508e-07,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv1p0_s4_wind3_surface,0.23775447770819708
source_heterogeneity_les_rice_paddy_l100_cv1p0_s5_wind3_n1_point,100.0,1.0,5,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027777999999999997,0.0,0.02243678836832522,0.009821643975094635,-0.19228208048364823,0.19228208048364823,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,4.856592377221629e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv1p0_s5_wind3_surface,0.19228208048364812
source_heterogeneity_les_rice_paddy_l100_cv1p0_s6_wind3_n1_point,100.0,1.0,6,1,point,exponential,40.0,25,25,1000000.0,0.0,0.0,0.027778,0.027778000000000004,0.0,0.022368143827495322,0.009821643975094635,-0.19475326418405495,0.19475326418405495,True,1,nonnegative,1,1,0,0.9999035353096267,9.646469037327687e-05,0.9999035353096267,4.82692069972559e-08,,57198.05592719486,False,True,uniform,625,kg s-1,ng m-3,ng m-3 / (kg s-1),source_heterogeneity_les_rice_paddy_l100_cv1p0_s6_wind3_surface,0.19475326418405503
