run,Q_pred_no_transport_error_kg_s,e_pure_representativeness,e_transport
source_heterogeneity_les_rice_paddy_l100_cv2p0_s6_wind3_n2_point,0.0311063732691876,0.11982047912692052,-0.06257321656581522
source_heterogeneity_les_rice_paddy_l100_cv2p0_s7_wind3_n2_point,0.04592572453926413,0.6533128569106532,-0.46137857658062875
source_heterogeneity_les_rice_paddy_l250_cv2p0_s0_wind3_n2_point,0.018516144671655597,-0.3334241244274031,0.3116603239361594
source_heterogeneity_les_rice_paddy_l250_cv2p0_s1_wind3_n2_point,0.04349533978554755,0.5658197057220661,-0.32847066196927166
source_heterogeneity_les_rice_paddy_l250_cv2p0_s2_wind3_n2_point,0.02961562518699512,0.0661539775000043,-0.15414248251575519
source_heterogeneity_les_rice_paddy_l250_cv2p0_s3_wind3_n2_point,0.018897229228860675,-0.3197051901194948,0.03594010983150575
source_heterogeneity_les_rice_paddy_l250_cv2p0_s4_wind3_n2_point,0.01740816608785123,-0.373311034349081,0.38357991859085805
source_heterogeneity_les_rice_paddy_l250_cv2p0_s5_wind3_n2_point,0.017582418692133246,-0.36703799077927696,0.005035669474915683
source_heterogeneity_les_rice_paddy_l250_cv2p0_s6_wind3_n2_point,0.030356947532227008,0.09284136842922482,-0.03209960563871021
source_heterogeneity_les_rice_paddy_l250_cv2p0_s7_wind3_n2_point,0.041793550952144855,0.504555797830832,-0.28727655000466795
source_heterogeneity_les_rice_paddy_l500_cv2p0_s0_wind3_n2_point,0.02407462228212592,-0.13332053127921667,-0.022245674017765726
source_heterogeneity_les_rice_paddy_l500_cv2p0_s1_wind3_n2_point,0.033032468222908756,0.1891593427499732,0.14632544978637302
source_heterogeneity_les_rice_paddy_l500_cv2p0_s2_wind3_n2_point,0.024611683368742563,-0.11398648683337308,0.49803161979568067
source_heterogeneity_les_rice_paddy_l500_cv2p0_s3_wind3_n2_point,0.023028840378799677,-0.1709683786161827,0.1770714373727558
source_heterogeneity_les_rice_paddy_l500_cv2p0_s4_wind3_n2_point,0.027668585130746565,-0.003938903781893413,-0.2121252047681654
source_heterogeneity_les_rice_paddy_l500_cv2p0_s5_wind3_n2_point,0.01678670818992512,-0.3956833396959781,0.3516978786301684
source_heterogeneity_les_rice_paddy_l500_cv2p0_s6_wind3_n2_point,0.02864076563245766,0.03105931429396143,0.10632168583753358
source_heterogeneity_les_rice_paddy_l500_cv2p0_s7_wind3_n2_point,0.039403611799344936,0.41851867662700465,0.2027489663643312
source_heterogeneity_les_rice_paddy_l100_cv0p5_s0_wind3_n3_point,0.026004804941445303,-0.06383451143187766,0.15265839766808265
source_heterogeneity_les_rice_paddy_l100_cv0p5_s1_wind3_n3_point,0.028874852723185164,0.03948638214360873,0.10021553407008438
source_heterogeneity_les_rice_paddy_l100_cv0p5_s2_wind3_n3_point,0.023584501373931876,-0.15096474282050992,0.19156551510911352
source_heterogeneity_les_rice_paddy_l100_cv0p5_s3_wind3_n3_point,0.026700953589094772,-0.03877336060570337,0.06271531694709206
source_heterogeneity_les_rice_paddy_l100_cv0p5_s4_wind3_n3_point,0.02561467832197829,-0.07787895737712258,0.16571687221443226
source_heterogeneity_les_rice_paddy_l100_cv0p5_s5_wind3_n3_point,0.026074333920839618,-0.06133148819786819,0.08363133613335588
source_heterogeneity_les_rice_paddy_l100_cv0p5_s6_wind3_n3_point,0.025615568829372107,-0.07784689936740921,0.1152528063449148
source_heterogeneity_les_rice_paddy_l100_cv0p5_s7_wind3_n3_point,0.02775228331323329,-0.0009257933172550756,0.10805133908861328
source_heterogeneity_les_rice_paddy_l250_cv0p5_s0_wind3_n3_point,0.026702472945490132,-0.03871866421304156,0.13057160126357925
source_heterogeneity_les_rice_paddy_l250_cv0p5_s1_wind3_n3_point,0.02901223112082503,0.04443196489398191,0.10557779253687119
source_heterogeneity_les_rice_paddy_l250_cv0p5_s2_wind3_n3_point,0.023387940963988267,-0.15804086096953465,0.17028467129286995
source_heterogeneity_les_rice_paddy_l250_cv0p5_s3_wind3_n3_point,0.02570309644847526,-0.0746959302874484,0.054231488474482906
source_heterogeneity_les_rice_paddy_l250_cv0p5_s4_wind3_n3_point,0.025448764810482968,-0.08385179600824512,0.15337597440864953
source_heterogeneity_les_rice_paddy_l250_cv0p5_s5_wind3_n3_point,0.02661639323889228,-0.041817508859807076,0.061704731496586375
source_heterogeneity_les_rice_paddy_l250_cv0p5_s6_wind3_n3_point,0.026105664925644922,-0.060203581048134426,0.10699537908851742
source_heterogeneity_les_rice_paddy_l250_cv0p5_s7_wind3_n3_point,0.02811386112218341,0.012090903671373353,0.11275018228350034
source_heterogeneity_les_rice_paddy_l500_cv0p5_s0_wind3_n3_point,0.027886212241609035,0.003895609533048987,0.04272099865832111
source_heterogeneity_les_rice_paddy_l500_cv0p5_s1_wind3_n3_point,0.03200790777359335,0.15227546164566746,0.06230361041083435
source_heterogeneity_les_rice_paddy_l500_cv0p5_s2_wind3_n3_point,0.030290313300870234,0.09044255529088609,0.10154840203541891
source_heterogeneity_les_rice_paddy_l500_cv0p5_s3_wind3_n3_point,0.025382377629783685,-0.08624171539406422,0.16243611900691812
source_heterogeneity_les_rice_paddy_l500_cv0p5_s4_wind3_n3_point,0.02639609081142565,-0.049748332802014225,0.04622991601460623
source_heterogeneity_les_rice_paddy_l500_cv0p5_s5_wind3_n3_point,0.025362550711625177,-0.08695547873766377,0.10944005185854236
source_heterogeneity_les_rice_paddy_l500_cv0p5_s6_wind3_n3_point,0.027434186290680757,-0.012377194517936643,0.13201220407429554
source_heterogeneity_les_rice_paddy_l500_cv0p5_s7_wind3_n3_point,0.03198943031387062,0.15161027841711508,0.16414427154729952
source_heterogeneity_les_rice_paddy_l100_cv1p0_s0_wind3_n3_point,0.023193247770933876,-0.1650497598483017,0.2167642578418954
source_heterogeneity_les_rice_paddy_l100_cv1p0_s1_wind3_n3_point,0.029441889392161167,0.059899538921490615,0.10035745441609809
source_heterogeneity_les_rice_paddy_l100_cv1p0_s2_wind3_n3_point,0.02036976147645061,-0.26669445329215163,0.25288503992764805
source_heterogeneity_les_rice_paddy_l100_cv1p0_s3_wind3_n3_point,0.025942223399242136,-0.06608742892785169,0.04331617091184589
source_heterogeneity_les_rice_paddy_l100_cv1p0_s4_wind3_n3_point,0.022921898606662026,-0.17481825161415418,0.2684654955697542
source_heterogeneity_les_rice_paddy_l100_cv1p0_s5_wind3_n3_point,0.02361372183242933,-0.14991281473002627,0.07160696477874637
source_heterogeneity_les_rice_paddy_l100_cv1p0_s6_wind3_n3_point,0.024353728523202074,-0.12327278698242951,0.12438495882684941
source_heterogeneity_les_rice_paddy_l100_cv1p0_s7_wind3_n3_point,0.027274961407268584,-0.01810924446437529,0.13635759164810568
source_heterogeneity_les_rice_paddy_l250_cv1p0_s0_wind3_n3_point,0.024173598058449403,-0.12975743183636684,0.18003275924108564
source_heterogeneity_les_rice_paddy_l250_cv1p0_s1_wind3_n3_point,0.02982420981394944,0.07366296399846782,0.10772388301296208
source_heterogeneity_les_rice_paddy_l250_cv1p0_s2_wind3_n3_point,0.020180645694948915,-0.2735025669613034,0.22316890982983636
source_heterogeneity_les_rice_paddy_l250_cv1p0_s3_wind3_n3_point,0.024081815253142482,-0.1330615863941795,0.030376035537994506
source_heterogeneity_les_rice_paddy_l250_cv1p0_s4_wind3_n3_point,0.02295754145979825,-0.1735351191663097,0.2260658520892291
source_heterogeneity_les_rice_paddy_l250_cv1p0_s5_wind3_n3_point,0.02432252961355371,-0.1243959387445565,0.025382313213454993
source_heterogeneity_les_rice_paddy_l250_cv1p0_s6_wind3_n3_point,0.0251131635527605,-0.0959333446338649,0.1080493517857864
source_heterogeneity_les_rice_paddy_l250_cv1p0_s7_wind3_n3_point,0.0276102624562505,-0.0060385032669559155,0.1442767033398533
source_heterogeneity_les_rice_paddy_l500_cv1p0_s0_wind3_n3_point,0.027954437532244067,0.006351700347183609,-0.03039830826854891
source_heterogeneity_les_rice_paddy_l500_cv1p0_s1_wind3_n3_point,0.03535480654247672,0.27276285342633444,0.03385070608478974
source_heterogeneity_les_rice_paddy_l500_cv1p0_s2_wind3_n3_point,0.032478415383685816,0.1692136001038885,0.0895036238960629
source_heterogeneity_les_rice_paddy_l500_cv1p0_s3_wind3_n3_point,0.023716652811264165,-0.146207329135857,0.199585436435164
source_heterogeneity_les_rice_paddy_l500_cv1p0_s4_wind3_n3_point,0.024920829027526292,-0.10285733215039629,0.007558068594673187
source_heterogeneity_les_rice_paddy_l500_cv1p0_s5_wind3_n3_point,0.023433160521217,-0.1564129699324285,0.12101863251046502
source_heterogeneity_les_rice_paddy_l500_cv1p0_s6_wind3_n3_point,0.026843775746082252,-0.033631804086606265,0.15219497138786708
source_heterogeneity_les_rice_paddy_l500_cv1p0_s7_wind3_n3_point,0.034948691869320786,0.258142842152811,0.2328989168540902
source_heterogeneity_les_rice_paddy_l100_cv2p0_s0_wind3_n3_point,0.018995367122560624,-0.3161722542097839,0.2913388520846958
source_heterogeneity_les_rice_paddy_l100_cv2p0_s1_wind3_n3_point,0.02982922731911247,0.07384359273930695,0.10217556416548036
source_heterogeneity_les_rice_paddy_l100_cv2p0_s2_wind3_n3_point,0.01667314357529812,-0.3997716331162028,0.3159796258949898
source_heterogeneity_les_rice_paddy_l100_cv2p0_s3_wind3_n3_point,0.024952658745491605,-0.10171147147053047,0.02756966488853628
source_heterogeneity_les_rice_paddy_l100_cv2p0_s4_wind3_n3_point,0.018574039582247383,-0.33133992431969966,0.45620264471399635
source_heterogeneity_les_rice_paddy_l100_cv2p0_s5_wind3_n3_point,0.01724903287307196,-0.3790397842511355,0.08479771565102628
source_heterogeneity_les_rice_paddy_l100_cv2p0_s6_wind3_n3_point,0.023058113193069486,-0.16991456573297267,0.14565772135057206
source_heterogeneity_les_rice_paddy_l100_cv2p0_s7_wind3_n3_point,0.0258003416303819,-0.07119513174519765,0.21524442876817135
source_heterogeneity_les_rice_paddy_l250_cv2p0_s0_wind3_n3_point,0.019859634301401176,-0.2850588846784803,0.2494390814919511
source_heterogeneity_les_rice_paddy_l250_cv2p0_s1_wind3_n3_point,0.030761630561710607,0.10740984094285427,0.10831926742941791
source_heterogeneity_les_rice_paddy_l250_cv2p0_s2_wind3_n3_point,0.01662345832338219,-0.40156028787593817,0.2895439990392207
source_heterogeneity_les_rice_paddy_l250_cv2p0_s3_wind3_n3_point,0.02222365302242889,-0.1999548915534275,0.010577941044613404
source_heterogeneity_les_rice_paddy_l250_cv2p0_s4_wind3_n3_point,0.019364093825199928,-0.3028981991072097,0.3475149355370114
source_heterogeneity_les_rice_paddy_l250_cv2p0_s5_wind3_n3_point,0.01867024844896386,-0.32787643282583845,0.018347649827892054
source_heterogeneity_les_rice_paddy_l250_cv2p0_s6_wind3_n3_point,0.024175153153780056,-0.12970144885232718,0.11396829399380368
source_heterogeneity_les_rice_paddy_l250_cv2p0_s7_wind3_n3_point,0.026080744684492944,-0.0611007025526336,0.21469568647629972
source_heterogeneity_les_rice_paddy_l500_cv2p0_s0_wind3_n3_point,0.028397289203576342,0.022294232974884507,-0.1486307234052882
source_heterogeneity_les_rice_paddy_l500_cv2p0_s1_wind3_n3_point,0.03928908697072994,0.41439581577975165,0.0038988832958022357
source_heterogeneity_les_rice_paddy_l500_cv2p0_s2_wind3_n3_point,0.035672766487765684,0.2842093198850055,0.05006131544277165
source_heterogeneity_les_rice_paddy_l500_cv2p0_s3_wind3_n3_point,0.02195168979386421,-0.2097454894569728,0.233133052404712
source_heterogeneity_les_rice_paddy_l500_cv2p0_s4_wind3_n3_point,0.022825729805661308,-0.1782803007537869,-0.029216859170290904
source_heterogeneity_les_rice_paddy_l500_cv2p0_s5_wind3_n3_point,0.021065355706764297,-0.24165326133039466,0.14110323832173088
source_heterogeneity_les_rice_paddy_l500_cv2p0_s6_wind3_n3_point,0.025955964894323173,-0.0655927390624533,0.1710801486137091
source_heterogeneity_les_rice_paddy_l500_cv2p0_s7_wind3_n3_point,0.03795561292669708,0.36639113423202097,0.34109401748429524
source_heterogeneity_les_rice_paddy_l100_cv0p5_s0_wind3_n4_point,0.029438914119627076,0.059792429967134963,-0.08010804306440986
source_heterogeneity_les_rice_paddy_l100_cv0p5_s1_wind3_n4_point,0.02762177548566833,-0.005624037523639965,0.015762715021150665
source_heterogeneity_les_rice_paddy_l100_cv0p5_s2_wind3_n4_point,0.02365888216536258,-0.1482870557505011,0.0650381186665121
source_heterogeneity_les_rice_paddy_l100_cv0p5_s3_wind3_n4_point,0.027128928423068594,-0.023366389838411925,-0.05945814253960187
source_heterogeneity_les_rice_paddy_l100_cv0p5_s4_wind3_n4_point,0.02877123958634488,0.035756339057703174,-0.06447979614364258
source_heterogeneity_les_rice_paddy_l100_cv0p5_s5_wind3_n4_point,0.025334035853575347,-0.0879820054152442,0.026308560229417105
source_heterogeneity_les_rice_paddy_l100_cv0p5_s6_wind3_n4_point,0.026479540257811334,-0.04674417676537787,-0.025554713076911026
source_heterogeneity_les_rice_paddy_l100_cv0p5_s7_wind3_n4_point,0.02512511135715968,-0.09550322711643465,0.08771744168448685
source_heterogeneity_les_rice_paddy_l250_cv0p5_s0_wind3_n4_point,0.02986392321701597,0.07509263507149438,-0.09251859391321479
source_heterogeneity_les_rice_paddy_l250_cv0p5_s1_wind3_n4_point,0.027771456749199074,-0.00023555514439219458,0.016348898632847195
source_heterogeneity_les_rice_paddy_l250_cv0p5_s2_wind3_n4_point,0.022806981447183555,-0.17895523625950197,0.07668890380954926
source_heterogeneity_les_rice_paddy_l250_cv0p5_s3_wind3_n4_point,0.026428112443354284,-0.0485955632747396,-0.0697188526919259
source_heterogeneity_les_rice_paddy_l250_cv0p5_s4_wind3_n4_point,0.027789002649053426,0.0003960921971857271,-0.049093734995646926
source_heterogeneity_les_rice_paddy_l250_cv0p5_s5_wind3_n4_point,0.026054652143964026,-0.062040026497083116,0.0031097981742244166
source_heterogeneity_les_rice_paddy_l250_cv0p5_s6_wind3_n4_point,0.026703021211352027,-0.038698926799912665,-0.02907148157416744
source_heterogeneity_les_rice_paddy_l250_cv0p5_s7_wind3_n4_point,0.025679488989995426,-0.07554579199382873,0.08129320803370332
source_heterogeneity_les_rice_paddy_l500_cv0p5_s0_wind3_n4_point,0.028889072594824424,0.03999829342733183,-0.08513026604289553
source_heterogeneity_les_rice_paddy_l500_cv0p5_s1_wind3_n4_point,0.03143629033377917,0.1316973984368626,-0.04430520208363439
source_heterogeneity_les_rice_paddy_l500_cv0p5_s2_wind3_n4_point,0.03202522880210111,0.15289901368353048,-0.06871461366438208
source_heterogeneity_les_rice_paddy_l500_cv0p5_s3_wind3_n4_point,0.02870925850837235,0.03352503810109973,-0.08784459550423704
source_heterogeneity_les_rice_paddy_l500_cv0p5_s4_wind3_n4_point,0.02484345392710603,-0.10564281348167513,-1.7143198203270482e-05
source_heterogeneity_les_rice_paddy_l500_cv0p5_s5_wind3_n4_point,0.025604625900275166,-0.07824084166336075,0.018480246715145247
source_heterogeneity_les_rice_paddy_l500_cv0p5_s6_wind3_n4_point,0.030350501467928833,0.0926093119709422,-0.0594093168467222
source_heterogeneity_les_rice_paddy_l500_cv0p5_s7_wind3_n4_point,0.0349370101195473,0.25772230252528255,-0.08328384040403014
source_heterogeneity_les_rice_paddy_l100_cv1p0_s0_wind3_n4_point,0.029651695480553877,0.0674524976799581,-0.1123997809705743
source_heterogeneity_les_rice_paddy_l100_cv1p0_s1_wind3_n4_point,0.0272197075755333,-0.02009836649386924,0.04204105435230594
source_heterogeneity_les_rice_paddy_l100_cv1p0_s2_wind3_n4_point,0.020746985255807135,-0.25311450587489615,0.11539123253366634
source_heterogeneity_les_rice_paddy_l100_cv1p0_s3_wind3_n4_point,0.02730535883147372,-0.017014945947378467,-0.10607412872633402
source_heterogeneity_les_rice_paddy_l100_cv1p0_s4_wind3_n4_point,0.02973030575524328,0.0702824449291986,-0.089252486927863
source_heterogeneity_les_rice_paddy_l100_cv1p0_s5_wind3_n4_point,0.02235115198517728,-0.19536496561389305,0.05780071501064504
source_heterogeneity_les_rice_paddy_l100_cv1p0_s6_wind3_n4_point,0.025016228867094637,-0.09942296540086988,-0.0071123424734161195
source_heterogeneity_les_rice_paddy_l100_cv1p0_s7_wind3_n4_point,0.02343950445211588,-0.15618459024710638,0.16548383725879287
source_heterogeneity_les_rice_paddy_l250_cv1p0_s0_wind3_n4_point,0.02974364083161422,0.0707625038380812,-0.119370153131232
source_heterogeneity_les_rice_paddy_l250_cv1p0_s1_wind3_n4_point,0.027564430757591813,-0.007688431219244997,0.041828827772256896
source_heterogeneity_les_rice_paddy_l250_cv1p0_s2_wind3_n4_point,0.019614462154726515,-0.29388501134975464,0.13425093955091486
source_heterogeneity_les_rice_paddy_l250_cv1p0_s3_wind3_n4_point,0.025937605420102927,-0.06625367484689587,-0.11929468025964493
source_heterogeneity_les_rice_paddy_l250_cv1p0_s4_wind3_n4_point,0.02782934933434182,0.001848561247815564,-0.06485039694873405
source_heterogeneity_les_rice_paddy_l250_cv1p0_s5_wind3_n4_point,0.023298437319013196,-0.16126296641179366,0.012615860508649351
source_heterogeneity_les_rice_paddy_l250_cv1p0_s6_wind3_n4_point,0.02556647596849759,-0.07961422822026104,-0.02277190138528916
source_heterogeneity_les_rice_paddy_l250_cv1p0_s7_wind3_n4_point,0.024242412093665566,-0.12728014638686855,0.14956500573420234
source_heterogeneity_les_rice_paddy_l500_cv1p0_s0_wind3_n4_point,0.02900012468280471,0.043996136611876666,-0.13838854559628705
source_heterogeneity_les_rice_paddy_l500_cv1p0_s1_wind3_n4_point,0.03424020175478952,0.23263740207320613,-0.06083160198052284
source_heterogeneity_les_rice_paddy_l500_cv1p0_s2_wind3_n4_point,0.03484783896700514,0.25451216671485133,-0.09367150135286154
source_heterogeneity_les_rice_paddy_l500_cv1p0_s3_wind3_n4_point,0.030151016810856038,0.0854279217674432,-0.1655048281771352
source_heterogeneity_les_rice_paddy_l500_cv1p0_s4_wind3_n4_point,0.022747678797055096,-0.18109011458509988,-0.002163429670076905
source_heterogeneity_les_rice_paddy_l500_cv1p0_s5_wind3_n4_point,0.023699703571098456,-0.1468174969004804,0.0472914008937408
source_heterogeneity_les_rice_paddy_l500_cv1p0_s6_wind3_n4_point,0.031730190849540416,0.14227773236159605,-0.09163641774203615
source_heterogeneity_les_rice_paddy_l500_cv1p0_s7_wind3_n4_point,0.04152815698262776,0.4950016913610685,-0.1651697260573336
source_heterogeneity_les_rice_paddy_l100_cv2p0_s0_wind3_n4_point,0.02871551681546069,0.033750335353901935,-0.13331048699920822
source_heterogeneity_les_rice_paddy_l100_cv2p0_s1_wind3_n4_point,0.026533370240567018,-0.04480631288908425,0.07414858841689476
source_heterogeneity_les_rice_paddy_l100_cv2p0_s2_wind3_n4_point,0.01756468834948785,-0.36767627800821334,0.16756527599297685
source_heterogeneity_les_rice_paddy_l100_cv2p0_s3_wind3_n4_point,0.027426701931238726,-0.012646629302371457,-0.15476843671195276
source_heterogeneity_les_rice_paddy_l100_cv2p0_s4_wind3_n4_point,0.03122984400908328,0.12426539020387639,-0.10375860974203768
source_heterogeneity_les_rice_paddy_l100_cv2p0_s5_wind3_n4_point,0.015993088303083658,-0.4242534270615718,0.10402103799904783
source_heterogeneity_les_rice_paddy_l100_cv2p0_s6_wind3_n4_point,0.02305009437350508,-0.17020324092788966,0.03729614451735597
source_heterogeneity_les_rice_paddy_l100_cv2p0_s7_wind3_n4_point,0.02199483111364782,-0.20819241436936356,0.25648988109231435
source_heterogeneity_les_rice_paddy_l250_cv2p0_s0_wind3_n4_point,0.027766432999774677,-0.0004164086768422404,-0.11709272011422175
source_heterogeneity_les_rice_paddy_l250_cv2p0_s1_wind3_n4_point,0.027189977315492834,-0.02116864729307966,0.07385731726663636
source_heterogeneity_les_rice_paddy_l250_cv2p0_s2_wind3_n4_point,0.016623629359666228,-0.40155413061897083,0.18843938388732584
source_heterogeneity_les_rice_paddy_l250_cv2p0_s3_wind3_n4_point,0.025478030935316132,-0.08279822394282771,-0.1720794363597723
source_heterogeneity_les_rice_paddy_l250_cv2p0_s4_wind3_n4_point,0.027940978415808518,0.005867176031698366,-0.06981853331638217
source_heterogeneity_les_rice_paddy_l250_cv2p0_s5_wind3_n4_point,0.017691143412296953,-0.36312393216585237,0.03590577500678366
source_heterogeneity_les_rice_paddy_l250_cv2p0_s6_wind3_n4_point,0.02417604770629547,-0.12966924521940137,-0.002503147418263435
source_heterogeneity_les_rice_paddy_l250_cv2p0_s7_wind3_n4_point,0.022811824923025498,-0.1787808725241019,0.2260433857129907
source_heterogeneity_les_rice_paddy_l500_cv2p0_s0_wind3_n4_point,0.028483328208280017,0.025391612365181667,-0.19721616105701997
source_heterogeneity_les_rice_paddy_l500_cv2p0_s1_wind3_n4_point,0.03752351463095123,0.350835720028484,-0.07457432905516054
source_heterogeneity_les_rice_paddy_l500_cv2p0_s2_wind3_n4_point,0.03737146619681805,0.34536202018928813,-0.09393342013006706
source_heterogeneity_les_rice_paddy_l500_cv2p0_s3_wind3_n4_point,0.03252007468961441,0.1707133231195338,-0.2758582364375515
source_heterogeneity_les_rice_paddy_l500_cv2p0_s4_wind3_n4_point,0.020612362439618736,-0.25796088848661763,-0.01746661274933714
source_heterogeneity_les_rice_paddy_l500_cv2p0_s5_wind3_n4_point,0.021342803891195507,-0.231665206595309,0.08103048217105271
source_heterogeneity_les_rice_paddy_l500_cv2p0_s6_wind3_n4_point,0.03277090531174594,0.1797431532776275,-0.1248280580765172
source_heterogeneity_les_rice_paddy_l500_cv2p0_s7_wind3_n4_point,0.05075564896288881,0.827188745154036,-0.3048073702537415
