geometry,n,CV,L_m,m_realizations,bias,bias_se,bias_p,MAE,RMSE,sigma_rep,sigma_rep_lo,sigma_rep_hi,sigma_rep_chi2_lo,sigma_rep_chi2_hi,bias_pure,sigma_rep_pure,bias_transport,sigma_rep_transport,sigma_reported,R_mean,cover68,cover95,dfs,chi2_per_dof,prior_influence,ak_diag,sigma_log,N_eff_simple,N_eff_Acorr_log,N_eff_Acorr_lognormal,N_eff_logfield,N_eff_lognormal,L_hat_m,cv_realized_mean,source_total_sd_kg_s,L_H_m,l_star,H_simple,H_lognormal,H_sigmalog,Pi
open_path,2,1.0,100.0,8,-0.033502042842745716,0.027674557501392198,0.2653432956162363,0.07244409075955069,0.0805205241222523,0.07827546910228585,0.04072010408620244,0.09322903226164467,0.051753716658077764,0.15931187765660773,-0.06968380862029153,0.07632834603003644,0.0361817657775458,0.036194147317348775,0.27747179872795374,0.2610863197329046,1.0,1.0,0.999940592723037,0.7153241389140839,5.940727696296389e-05,0.999940592723037,0.8325546111576977,100.0,15.915494309189532,20.940613007195054,20.713924341161412,26.82208436150551,90.46765001923416,1.1135032030016303,4.146782255542969e-18,169.23647119727153,0.1,0.1,0.19308731254729677,0.1607557324172995,0.5908891818208286
open_path,2,1.0,250.0,8,-0.05124554490956064,0.03414269911914981,0.17706567401858236,0.0871083200537592,0.10385650290214547,0.09657013630065117,0.05225544240516658,0.11934703911874456,0.0638496776711096,0.1965465032155521,-0.08493136463035424,0.08948076968867452,0.0336858197207936,0.04900289447650451,0.27747179872795374,0.31393576014968005,1.0,1.0,0.999940592723037,0.7553126394518461,5.940727696296389e-05,0.999940592723037,0.8325546111576977,16.0,2.5464790894703255,3.3504980811512097,5.170112392916099,6.532237724175007,146.71235324049746,0.9519046662436574,3.708994804513593e-18,169.23647119727153,0.25,0.25,0.39126320608978427,0.32574798640639446,1.4772229545520716
open_path,2,1.0,500.0,8,0.07355168836250162,0.07112016513567658,0.33544847790215765,0.16003957233568347,0.2020306810448747,0.20115820418617594,0.1005504398979009,0.25487975688092496,0.13300060443323594,0.4094116788115822,0.07368773081624959,0.22300561560141033,-0.00013604245374796136,0.04104703777094097,0.27747179872795374,0.5767777953268458,0.875,1.0,0.999940592723037,1.462271342368194,5.940727696296389e-05,0.999940592723037,0.8325546111576977,4.0,0.6366197723675814,0.8376245202878024,2.520443781600874,3.045686789392893,179.46661712279476,0.6773602647829667,3.469446951953614e-18,169.23647119727153,0.5,0.5,0.5730036391936022,0.47705682202077515,2.9544459091041433
open_path,2,2.0,100.0,8,-0.07516733088275172,0.05323934647164803,0.20085984121311865,0.1356616412367736,0.15965939910050506,0.15058361166416967,0.07720880755528722,0.19891417095574107,0.09956199127000655,0.3064786221489635,-0.12429276626665439,0.14101237804036518,0.04912543538390265,0.049685490919462894,0.27747179872795374,0.48892046636343967,0.875,1.0,0.999940592723037,0.8153295710281316,5.940727696296389e-05,0.999940592723037,1.2686362411795196,100.0,15.915494309189532,31.325044855666228,20.713924341161412,39.0978295264361,90.46765001923414,2.5266379240890484,4.728059221007268e-18,169.23647119727153,0.1,0.2,0.3198553883463036,0.20289006879633506,0.5908891818208286
open_path,2,2.0,250.0,8,-0.10286533179721796,0.057227423397455686,0.11530838087729652,0.14972942243160445,0.18304677655379062,0.16186359661669844,0.08473659943528161,0.20721214582111794,0.1070200257198251,0.3294364607072655,-0.14605025567461105,0.14045439295323667,0.043184923877393123,0.06373279935034047,0.27747179872795374,0.5396203258061772,0.875,1.0,0.999940592723037,0.8015249539662512,5.940727696296389e-05,0.999940592723037,1.2686362411795196,16.0,2.5464790894703255,5.012007176906597,5.170112392916099,9.215997333756238,146.71235324049766,1.862830543562864,2.271286182423036e-18,169.23647119727153,0.25,0.5,0.6588079411669524,0.4178938150706303,1.4772229545520716
open_path,2,2.0,500.0,8,0.09137133202380296,0.1120834228062017,0.4418029362094463,0.24819168183541263,0.310302394434011,0.3170197932994567,0.1545536548350942,0.4050349548820989,0.20960529199745587,0.6452215375272818,0.10663180232362253,0.3509742870834236,-0.01526047029981955,0.06418961909804115,0.27747179872795374,0.894475341181434,0.5,0.875,0.999940592723037,1.9641484896087735,5.940727696296389e-05,0.999940592723037,1.2686362411795196,4.0,0.6366197723675814,1.2530017942266491,2.520443781600874,4.038083660192765,179.46661713027285,1.0906293702294476,5.078750300253898e-18,169.23647119727153,0.5,1.0,0.9952732679342243,0.6313198687892656,2.9544459091041433
open_path,3,0.5,100.0,8,0.005339421589529811,0.01392237182411819,0.7127208330091621,0.03461765263537124,0.03722010858895683,0.039378414108137985,0.023859015192827415,0.047149926712035224,0.026035989430276196,0.08014578721347726,-0.02980219538735565,0.0362789138662475,0.03514161697688546,0.017331235109328116,0.2354933675266722,0.14700054187916953,1.0,1.0,0.9999572083229424,0.49910881875414304,4.279167705767417e-05,0.9999572083229424,0.4723807270774388,100.0,15.915494309189532,17.331091860990895,20.713924341161412,22.446756349031016,90.46765001923409,0.5152781959709859,3.708994804513593e-18,158.09062821657017,0.1,0.05,0.10553419654025298,0.09970464098643605,0.6325485648839908
open_path,3,0.5,250.0,8,-0.0009012133013129218,0.018770274171236348,0.9630471945544122,0.04327021796069758,0.049669654042062146,0.0530903526048477,0.02805056603132058,0.06562960798088772,0.03510196869466594,0.10805331294632471,-0.034989923585666036,0.04986372367460791,0.03408871028435308,0.02449729659197719,0.2354933675266722,0.18374283070115233,1.0,1.0,0.9999572083229424,0.5470308397412952,4.279167705767417e-05,0.9999572083229424,0.4723807270774388,16.0,2.5464790894703255,2.7729746977585426,5.170112392916099,5.55888042629965,146.71235324049783,0.4727885116139039,4.349181921048444e-18,158.09062821657017,0.25,0.125,0.2120685847908183,0.20035422454754045,1.581371412209977
open_path,3,0.5,500.0,8,0.05938040296050791,0.03708586106461649,0.15337512985706023,0.08828830078903788,0.11468897022852965,0.1048946553797299,0.05001114201058749,0.1324981039727219,0.06935363448764975,0.21348916456636804,0.03474254472947399,0.11513257148342008,0.0246378582310339,0.021397302925893737,0.2354933675266722,0.37490780193220635,0.875,1.0,0.9999572083229424,0.7879505010107583,4.279167705767417e-05,0.9999572083229424,0.4723807270774388,4.0,0.6366197723675814,0.6932436744396356,2.520443781600874,2.672071437505526,179.46661709512728,0.3736388308780716,4.349181921048444e-18,158.09062821657017,0.5,0.25,0.3058764012790317,0.28898023366403885,3.162742824419954
open_path,3,1.0,100.0,8,-0.020797030160490552,0.026712160082742804,0.4617406677205439,0.06628202861233932,0.07367016314288236,0.07555339813859219,0.04061896456111957,0.09211024191444513,0.0499539537055991,0.15377172259507896,-0.05918614374163554,0.06767802049162569,0.038389113581144996,0.027540318577757072,0.2354933675266722,0.2814602776650691,1.0,1.0,0.9999572083229424,0.6068859885770174,4.279167705767417e-05,0.9999572083229424,0.8325546111576977,100.0,15.915494309189532,20.940613007195054,20.713924341161412,26.82208436150551,90.46765001923416,1.1135032030016303,4.146782255542969e-18,158.09062821657017,0.1,0.1,0.19308731254729677,0.1607557324172995,0.6325485648839908
