geometry,n,CV,L_m,ak,sd_pred_loglinear,sd_pred_lognormal,sd_pred_mc,mean_pred_mc,mae_pred_mc,sd_pred_mc_se,sd_mc_m_median,sd_mc_m_lo,sd_mc_m_hi,sd_emp_total,mean_emp_total,mae_emp_total,sd_emp_total_lo,sd_emp_total_hi,sd_emp_pure,mean_emp_pure,mae_emp_pure,sd_emp_pure_lo,sd_emp_pure_hi,m_realizations
open_path,2,0.5,250.0,0.9999405927230371,0.12038660509887775,0.12456090630174754,0.1234209842305397,0.003644273874919164,0.09742415856340361,0.0013800610713640771,0.1189159771535134,0.08056847188988495,0.16844270620382326,0.09181204008453915,0.024989945770081897,0.07146550084001294,0.06982217456812141,0.13409806160171867,0.10908423032590918,-0.0006095366199159869,0.08772154442691474,0.0829575093357215,0.1593253327619189,20
open_path,2,0.5,500.0,0.9999405927230371,0.12745415753414632,0.13401224835636186,0.12970378935538135,0.0033685163897673167,0.10204678102467346,0.0014503137502405044,0.12701806090190687,0.08424431265071866,0.17126065725924702,0.1039561865972113,0.016018287262588304,0.08190406893046928,0.07905768133834322,0.15183545754300376,0.12249093771893203,-0.004655062194083802,0.0992756497077553,0.0931531815277067,0.17890678931391793,20
open_path,2,1.0,100.0,0.9999405927230371,0.14647285901872903,0.15830607994141063,0.1557894425345811,0.0016224787943750667,0.1194949960566178,0.001741996681616855,0.1442218808904657,0.1047843120549009,0.2337832044303244,0.11036902259940139,0.019160949425120775,0.08490273805890965,0.08393458151842156,0.16120186391488675,0.12443795568987688,-0.012799875179105347,0.09870948981139968,0.09463386999219789,0.18175054853729436,20
open_path,2,1.0,250.0,0.9999405927230371,0.21217720675606802,0.2366387126091022,0.22490898613386445,0.006641113533970371,0.17093125519217056,0.002514873287540239,0.21656031402662584,0.12845244108303386,0.3366246628688805,0.16002721856728697,0.023060830361642505,0.12359177931874388,0.12169916255174905,0.23373121644643022,0.18480045491097638,-0.003225791303904797,0.1486791430124759,0.1405389708275886,0.26991430278490075,20
open_path,2,1.0,500.0,0.9999405927230371,0.22463352224968697,0.26322573402208294,0.22520217419337327,0.00816136881274182,0.17246163355157498,0.002518151639516116,0.21405957740696002,0.1328995514310903,0.3456498322945647,0.179804002574977,0.011350146895066714,0.13932627873756587,0.136739216820334,0.26261662622171844,0.20961167693042188,-0.0017637226823819143,0.170946867799385,0.15940766684496274,0.30615286992395946,20
open_path,2,2.0,100.0,0.9999405927230371,0.2231934996335526,0.2718370921347442,0.2564865419776293,0.008993285176982533,0.18543492185011284,0.0028679652339421847,0.2310817130428599,0.1450884693122867,0.4433741832210475,0.17629434254057721,0.012282367397730762,0.13674904235039737,0.1340701540768095,0.2574905163230529,0.19017254587991503,-0.028766599820231796,0.15222725908117574,0.1446243944069327,0.27776062648078476,20
open_path,2,2.0,250.0,0.9999405927230371,0.3233129580156781,0.4230744924494038,0.338054324375539,0.007432071978115296,0.2445238328117875,0.0037800347808401654,0.2997343953091568,0.1846703733729258,0.5303469613177944,0.24317056638724133,0.01986696212600319,0.18921685746589537,0.18492887992125204,0.35516803200425023,0.2719073854120445,-0.010929334797140526,0.22423334554583815,0.20678295475321085,0.39714021478416894,20
open_path,2,2.0,500.0,0.9999405927230371,0.34229373483798997,0.5008430041949449,0.3626961216045481,0.013032683611771251,0.26462033793092427,0.004055572893716337,0.3244868364145961,0.20331414835400238,0.6417202704737038,0.26961581480535396,0.011127810960294637,0.2093860042498445,0.205040237318894,0.3937932117538722,0.3132821943485392,0.00906217805349072,0.2522828100431799,0.2382480995166489,0.4575710871666651,20
open_path,3,0.5,100.0,0.9999572083229424,0.0765457474343384,0.07839385422527313,0.07684001575842433,-0.0005048364781422221,0.06059015955255034,0.000859204900465895,0.0749794334663975,0.04900818816703679,0.10522551820781964,0.05867011323054136,0.02925983507627248,0.05180595215987392,0.04461805754607277,0.08569190327243163,0.06447843789525863,-0.008539982420560362,0.050456656457850066,0.049035232660739544,0.09417537753108936,20
open_path,3,0.5,250.0,0.9999572083229424,0.1118290327094622,0.11565231653976234,0.11453999338437526,0.003585334740352992,0.09052789382622546,0.0012807561612765144,0.1116501451993375,0.07411289623754562,0.15465811902241272,0.08555525364907382,0.031224191917832655,0.0685248632689475,0.06506394858457656,0.12495957680082255,0.09622933869090426,-0.004239425003426582,0.07770581301470417,0.07318148772714882,0.1405498426544445,20
open_path,3,0.5,500.0,0.9999572083229424,0.11922982431646792,0.12527803891156294,0.12103260009487347,0.0035685986877479117,0.09567004649997389,0.0013533547864511353,0.11822030068975398,0.07874697138598605,0.1614722721444667,0.09901112125327093,0.02332189480238208,0.07983443782599256,0.075297006644943,0.1446128353628883,0.1141471276344946,-0.006285655527072666,0.09036388238694851,0.08680779410637929,0.16672005696742312,20
