run,geometry,n,CV,L_m,seed,e_signed,e_pure_representativeness,e_transport,sd_pred_loglinear,sd_pred_lognormal,sd_pred_mc,z_total_loglinear,z_pure_loglinear,z_total_lognormal,z_pure_lognormal,z_total_mc,z_pure_mc,pit_pure_mc
source_heterogeneity_les_rice_paddy_l500_cv2p0_s1_wind3_n2_op,open_path,2,2.0,500.0,1,0.3426230751020697,0.3838699374749482,-0.0412468623728785,0.34229373483798997,0.5008430041949449,0.3626961216045481,1.0009621568569917,1.1214635221314715,0.6840927640644638,0.7664476378021507,0.9446560210964585,1.0583789420651322,0.86575
source_heterogeneity_les_rice_paddy_l500_cv2p0_s2_wind3_n2_op,open_path,2,2.0,500.0,2,0.3121702583563614,0.2978194344152813,0.0143508239410801,0.34229373483798997,0.5008430041949449,0.3626961216045481,0.9119952443888983,0.870069779560065,0.6232896451416825,0.5946363070279804,0.8606936765006943,0.8211266034435223,0.82475
source_heterogeneity_les_rice_paddy_l500_cv2p0_s3_wind3_n2_op,open_path,2,2.0,500.0,3,-0.0315981118578939,-0.0490714843852017,0.0174733725273078,0.34229373483798997,0.5008430041949449,0.3626961216045481,-0.0923128548433687,-0.14336074368532506,-0.06308985369314424,-0.09797777741565786,-0.08712007097871781,-0.13529641333938752,0.52875
source_heterogeneity_les_rice_paddy_l500_cv2p0_s4_wind3_n2_op,open_path,2,2.0,500.0,4,-0.2788649901231581,-0.2776442089977976,-0.0012207811253604,0.34229373483798997,0.5008430041949449,0.3626961216045481,-0.8146949877862849,-0.8111285154816187,-0.5567912255685905,-0.5543537728835466,-0.7688667551488402,-0.7655009040888405,0.1845
source_heterogeneity_les_rice_paddy_l500_cv2p0_s5_wind3_n2_op,open_path,2,2.0,500.0,5,-0.1454366817939361,-0.2507629357501439,0.1053262539562078,0.34229373483798997,0.5008430041949449,0.3626961216045481,-0.4248885299135618,-0.7325957510406428,-0.2903837741084375,-0.5006817179232049,-0.4009876950173386,-0.6913857656949355,0.22425
source_heterogeneity_les_rice_paddy_l500_cv2p0_s6_wind3_n2_op,open_path,2,2.0,500.0,6,0.0527769655721556,0.0922170184335443,-0.0394400528613887,0.34229373483798997,0.5008430041949449,0.3626961216045481,0.1541861863090638,0.26940901643201637,0.1053762658759491,0.18412360292777563,0.14551290302932698,0.2542542170718043,0.68925
source_heterogeneity_les_rice_paddy_l500_cv2p0_s7_wind3_n2_op,open_path,2,2.0,500.0,7,0.6506817564062757,0.7470800941368039,-0.0963983377305282,0.34229373483798997,0.5008430041949449,0.3626961216045481,1.9009455627759237,2.1825701673751117,1.2991730960726537,1.4916452618473937,1.794013549214959,2.059796203035648,0.955
source_heterogeneity_les_rice_paddy_l100_cv0p5_s0_wind3_n3_op,open_path,3,0.5,100.0,0,0.0223904831102946,-0.0017838784864751,0.0241743615967697,0.0765457474343384,0.07839385422527313,0.07684001575842433,0.2925111304125856,-0.023304736660979455,0.28561528619262866,-0.02275533591381965,0.29139092293639757,-0.023215488295621867,0.51875
source_heterogeneity_les_rice_paddy_l100_cv0p5_s1_wind3_n3_op,open_path,3,0.5,100.0,1,0.06736046403347,0.0350404371551671,0.0323200268783029,0.0765457474343384,0.07839385422527313,0.07684001575842433,0.880002695006047,0.45777118036798964,0.8592569494019582,0.44697939017610555,0.876632616073936,0.45601808913379166,0.704
source_heterogeneity_les_rice_paddy_l100_cv0p5_s2_wind3_n3_op,open_path,3,0.5,100.0,2,-0.030570160755478,-0.0760430991247336,0.0454729383692556,0.0765457474343384,0.07839385422527313,0.07684001575842433,-0.39937111831981714,-0.9934333607489303,-0.389956088491725,-0.9700135281806098,-0.39784167733107795,-0.9896288850825312,0.15675
source_heterogeneity_les_rice_paddy_l100_cv0p5_s3_wind3_n3_op,open_path,3,0.5,100.0,3,-0.0346637119752437,-0.0433995060694458,0.0087357940942021,0.0765457474343384,0.07839385422527313,0.07684001575842433,-0.4528496113383507,-0.566974750709362,-0.44217384535825743,-0.5536085258001562,-0.45111536786018097,-0.564803450924432,0.3075
source_heterogeneity_les_rice_paddy_l100_cv0p5_s4_wind3_n3_op,open_path,3,0.5,100.0,4,0.035505264572372,-0.0084449911670449,0.0439502557394169,0.0765457474343384,0.07839385422527313,0.07684001575842433,0.46384372434051574,-0.11032606578554982,0.45290877611839087,-0.10772516864367088,0.4620673775496902,-0.10990355849997382,0.486
source_heterogeneity_les_rice_paddy_l100_cv0p5_s5_wind3_n3_op,open_path,3,0.5,100.0,5,-0.0332281293530317,-0.0551042269641516,0.0218760976111199,0.0765457474343384,0.07839385422527313,0.07684001575842433,-0.434095040766766,-0.7198861963092134,-0.4238614070121762,-0.7029151393144124,-0.43243262023132456,-0.717129303270741,0.24825
source_heterogeneity_les_rice_paddy_l100_cv0p5_s6_wind3_n3_op,open_path,3,0.5,100.0,6,-0.0186509220996123,-0.0581493115677705,0.0394983894681582,0.0765457474343384,0.07839385422527313,0.07684001575842433,-0.24365719487697501,-0.7596674344012576,-0.23791306453713681,-0.7417585490907518,-0.24272407957656505,-0.7567581942016366,0.232
source_heterogeneity_les_rice_paddy_l100_cv0p5_s7_wind3_n3_op,open_path,3,0.5,100.0,7,0.0345720851834676,-0.0305329868743908,0.0651050720578584,0.0765457474343384,0.07839385422527313,0.07684001575842433,0.4516525913229057,-0.39888547565078336,0.4410050446572127,-0.38948189467315886,0.4499229319806236,-0.3973578944905842,0.374
source_heterogeneity_les_rice_paddy_l250_cv0p5_s0_wind3_n3_op,open_path,3,0.5,250.0,0,0.0253914532800033,0.0138798953367882,0.011511557943215,0.1118290327094622,0.11565231653976234,0.11453999338437526,0.2270560038373188,0.12411710090392097,0.21954988918249194,0.1200139846054546,0.2216819866122589,0.12117946689773074,0.57475
source_heterogeneity_les_rice_paddy_l250_cv0p5_s1_wind3_n3_op,open_path,3,0.5,250.0,1,0.0788600358975042,0.0453329358845208,0.0335271000129833,0.1118290327094622,0.11565231653976234,0.11453999338437526,0.7051839221607754,0.40537716178139704,0.681871649932679,0.39197602988726055,0.6884934560181469,0.39578259562484663,0.669
source_heterogeneity_les_rice_paddy_l250_cv0p5_s2_wind3_n3_op,open_path,3,0.5,250.0,2,-0.0545629175594978,-0.1131728177064397,0.0586099001469418,0.1118290327094622,0.11565231653976234,0.11453999338437526,-0.4879137039596432,-1.0120164233242428,-0.47178404369218635,-0.9785607508132346,-0.47636564266591697,-0.9880637702383344,0.15075
source_heterogeneity_les_rice_paddy_l250_cv0p5_s3_wind3_n3_op,open_path,3,0.5,250.0,3,-0.0755351662357757,-0.079432005724107,0.0038968394883313,0.1118290327094622,0.11565231653976234,0.11453999338437526,-0.6754522006107314,-0.710298603140703,-0.653122812371908,-0.686817247597436,-0.6594654321507905,-0.693487081473348,0.245
source_heterogeneity_les_rice_paddy_l250_cv0p5_s4_wind3_n3_op,open_path,3,0.5,250.0,4,0.0145915221347255,-0.0306707700863086,0.0452622922210341,0.1118290327094622,0.11565231653976234,0.11453999338437526,0.1304806254797451,-0.27426482500293903,0.1261671410594599,-0.2651980609118513,0.12739237801209768,-0.26777345781209455,0.417
source_heterogeneity_les_rice_paddy_l250_cv0p5_s5_wind3_n3_op,open_path,3,0.5,250.0,5,-0.0361093128371246,-0.0464286992598161,0.0103193864226915,0.1118290327094622,0.11565231653976234,0.11453999338437526,-0.3228974798605164,-0.4151757207847835,-0.3122229966289511,-0.40145066392901424,-0.31525506305861534,-0.40534923992888566,0.358
source_heterogeneity_les_rice_paddy_l250_cv0p5_s6_wind3_n3_op,open_path,3,0.5,250.0,6,-0.0104783284156439,-0.0475084747760867,0.0370301463604428,0.1118290327094622,0.11565231653976234,0.11453999338437526,-0.09369953545844535,-0.4248313128086894,-0.09060197607059045,-0.4107870572549478,-0.09148183185658608,-0.41477630103100277,0.3535
source_heterogeneity_les_rice_paddy_l250_cv0p5_s7_wind3_n3_op,open_path,3,0.5,250.0,7,0.0506330073253056,-0.0219194523538792,0.0725524596791848,0.1118290327094622,0.11565231653976234,0.11453999338437526,0.45277157548928154,-0.1960086019059747,0.43780365876110666,-0.18952886556615656,0.4420552667171064,-0.19136942220977374,0.4525
source_heterogeneity_les_rice_paddy_l500_cv0p5_s0_wind3_n3_op,open_path,3,0.5,500.0,0,-0.0112225522267308,-0.0142516195606847,0.0030290673339539,0.11922982431646792,0.12527803891156294,0.12103260009487347,-0.09412537753090315,-0.11953065973541219,-0.08958116142489342,-0.11375991901298273,-0.0927233837654798,-0.11775025529909565,0.4815
source_heterogeneity_les_rice_paddy_l500_cv0p5_s1_wind3_n3_op,open_path,3,0.5,500.0,1,0.1386189354237987,0.1285522445643046,0.010066690859494,0.11922982431646792,0.12527803891156294,0.12103260009487347,1.1626196399976811,1.078188660440298,1.10649030451102,1.0261355117081057,1.1453024665680145,1.0621290831027073,0.855
source_heterogeneity_les_rice_paddy_l500_cv0p5_s2_wind3_n3_op,open_path,3,0.5,500.0,2,0.133036679412761,0.1041329075231919,0.028903771889569,0.11922982431646792,0.12527803891156294,0.12103260009487347,1.1158003475677865,0.8733796943858212,1.061931369365345,0.8312143806521592,1.0991805456420662,0.8603707384751343,0.81025
source_heterogeneity_les_rice_paddy_l500_cv0p5_s3_wind3_n3_op,open_path,3,0.5,500.0,3,0.0194248982529756,-0.0091563856887034,0.028581283941679,0.11922982431646792,0.12527803891156294,0.12103260009487347,0.1629197926302123,-0.07679610148883469,0.1550542970000364,-0.0730885139028009,0.16049310878018863,-0.07565222660279966,0.5005
source_heterogeneity_les_rice_paddy_l500_cv0p5_s4_wind3_n3_op,open_path,3,0.5,500.0,4,-0.0688050340729533,-0.0952098301659756,0.0264047960930223,0.11922982431646792,0.12527803891156294,0.12103260009487347,-0.5770790527236398,-0.7985403879591669,-0.54921863936204,-0.7599881910123667,-0.5684834831195834,-0.7866461605496681,0.214
source_heterogeneity_les_rice_paddy_l500_cv0p5_s5_wind3_n3_op,open_path,3,0.5,500.0,5,-0.0356040050144358,-0.1077817194868416,0.0721777144724059,0.11922982431646792,0.12527803891156294,0.12103260009487347,-0.2986166021677028,-0.903982875968684,-0.28419989108841015,-0.8603400917133414,-0.29416871972119074,-0.8905180868820058,0.181
source_heterogeneity_les_rice_paddy_l500_cv0p5_s6_wind3_n3_op,open_path,3,0.5,500.0,6,0.0577887581200014,0.0430678442915408,0.0147209138284605,0.11922982431646792,0.12527803891156294,0.12103260009487347,0.48468374797411884,0.3612170406057732,0.4612840256926116,0.3437780848560658,0.4774644027700198,0.3558367271113843,0.65625
source_heterogeneity_les_rice_paddy_l500_cv0p5_s7_wind3_n3_op,open_path,3,0.5,500.0,7,0.2418055437886465,0.2285869163589599,0.0132186274296866,0.11922982431646792,0.12527803891156294,0.12103260009487347,2.0280625688655696,1.9171957827617772,1.9301510934358046,1.8246367706978985,1.9978546573328433,1.8886392276112232,0.95475
source_heterogeneity_les_rice_paddy_l100_cv1p0_s0_wind3_n3_op,open_path,3,1.0,100.0,0,-0.0098573129073115,-0.0303902309622361,0.0205329180549246,0.13490921906414638,0.1457633086403721,0.14392601990783602,-0.07306626615801967,-0.22526430123197297,-0.06762547447129859,-0.20849026579943392,-0.06848874799444671,-0.21115174991774724,0.46225
source_heterogeneity_les_rice_paddy_l100_cv1p0_s1_wind3_n3_op,open_path,3,1.0,100.0,1,0.0850265153641063,0.0560113095366888,0.0290152058274174,0.13490921906414638,0.1457633086403721,0.14392601990783602,0.6302498521148362,0.41517777602772016,0.5833190544122739,0.38426206196293305,0.5907654183625282,0.3891673623195862,0.69325
source_heterogeneity_les_rice_paddy_l100_cv1p0_s2_wind3_n3_op,open_path,3,1.0,100.0,2,-0.0833101486848337,-0.1319493080012845,0.0486391593164507,0.13490921906414638,0.1457633086403721,0.14392601990783602,-0.6175274696773803,-0.9780599792705454,-0.5715440288912272,-0.9052299185032252,-0.5788400786611199,-0.9167856381061541,0.161
source_heterogeneity_les_rice_paddy_l100_cv1p0_s3_wind3_n3_op,open_path,3,1.0,100.0,3,-0.0776771899086765,-0.0735686786270222,-0.0041085112816542,0.13490921906414638,0.1457633086403721,0.14392601990783602,-0.5757737717816208,-0.5453198761164121,-0.532899469922997,-0.5047132869941309,-0.5397022022732068,-0.5111562084057656,0.32625
source_heterogeneity_les_rice_paddy_l100_cv1p0_s4_wind3_n3_op,open_path,3,1.0,100.0,4,0.0547668141766645,-0.0045352659786939,0.0593020801553584,0.13490921906414638,0.1457633086403721,0.14392601990783602,0.4059530887257162,-0.03361716871652397,0.37572427991316687,-0.03111390665454315,0.38052059114630415,-0.0315110914732311,0.532
source_heterogeneity_les_rice_paddy_l100_cv1p0_s5_wind3_n3_op,open_path,3,1.0,100.0,5,-0.1247463119689002,-0.14541691641509,0.0206706044461898,0.13490921906414638,0.1457633086403721,0.14392601990783602,-0.9246685499645955,-1.0778871705272228,-0.8558142178061755,-0.9976235979512738,-0.8667391208954596,-1.0103587697916518,0.13075
source_heterogeneity_les_rice_paddy_l100_cv1p0_s6_wind3_n3_op,open_path,3,1.0,100.0,6,-0.0527252716215976,-0.1011416364444364,0.0484163648228388,0.13490921906414638,0.1457633086403721,0.14392601990783602,-0.3908203752667776,-0.7497014447644661,-0.3617184057730305,-0.6938758277912963,-0.3663359249103156,-0.7027335050965984,0.2445
source_heterogeneity_les_rice_paddy_l100_cv1p0_s7_wind3_n3_op,open_path,3,1.0,100.0,7,0.0421466642666243,-0.0424984230410101,0.0846450873076344,0.13490921906414638,0.1457633086403721,0.14392601990783602,0.3124075920014368,-0.3150149658846,0.28914453616450725,-0.29155775508542003,0.29283561300182687,-0.2952796378877443,0.427
source_heterogeneity_les_rice_paddy_l250_cv1p0_s0_wind3_n3_op,open_path,3,1.0,250.0,0,-0.0127425783333164,-0.0182631100019361,0.0055205316686197,0.19709478288750124,0.21950069310417133,0.20845720857608072,-0.0646520326242713,-0.09266155975503629,-0.05805256536146328,-0.08320297190710343,-0.061128029202529285,-0.08761083450501356,0.5225
source_heterogeneity_les_rice_paddy_l250_cv1p0_s1_wind3_n3_op,open_path,3,1.0,250.0,1,0.1077783432251699,0.0795545021551397,0.0282238410700301,0.19709478288750124,0.21950069310417133,0.20845720857608072,0.5468350894233875,0.4036357583373895,0.49101595854196284,0.3624339451055149,0.5170286216599412,0.3816346899133721,0.703
source_heterogeneity_les_rice_paddy_l250_cv1p0_s2_wind3_n3_op,open_path,3,1.0,250.0,2,-0.112711315054752,-0.181316999503928,0.0686056844491759,0.19709478288750124,0.21950069310417133,0.20845720857608072,-0.571863513602417,-0.9199482444313152,-0.5134895633393791,-0.8260429474720519,-0.540692815684595,-0.8698044109026465,0.1665
source_heterogeneity_les_rice_paddy_l250_cv1p0_s3_wind3_n3_op,open_path,3,1.0,250.0,3,-0.1498649892127184,-0.135408188069937,-0.0144568011427813,0.19709478288750124,0.21950069310417133,0.20845720857608072,-0.7603701478910231,-0.6870206612583246,-0.6827540591937675,-0.6168918473786985,-0.7189244748905966,-0.6495730658338784,0.261
source_heterogeneity_les_rice_paddy_l250_cv1p0_s4_wind3_n3_op,open_path,3,1.0,250.0,4,0.0070580729486385,-0.0526763524419689,0.0597344253906074,0.19709478288750124,0.21950069310417133,0.20845720857608072,0.035810551883898124,-0.2672640628546509,0.03215512829970362,-0.23998262464241782,0.033858617779881243,-0.25269623824375254,0.44575
source_heterogeneity_les_rice_paddy_l250_cv1p0_s5_wind3_n3_op,open_path,3,1.0,250.0,5,-0.1443832988566705,-0.139608367748266,-0.0047749311084044,0.19709478288750124,0.21950069310417133,0.20845720857608072,-0.7325576899672801,-0.7083311171557106,-0.6577806056773982,-0.6360270018920178,-0.6926279970979026,-0.6697219477411982,0.2515
source_heterogeneity_les_rice_paddy_l250_cv1p0_s6_wind3_n3_op,open_path,3,1.0,250.0,6,-0.0426093791166868,-0.0862390142891156,0.0436296351724288,0.19709478288750124,0.21950069310417133,0.20845720857608072,-0.21618725007555173,-0.4375509743367461,-0.19411956524649837,-0.3928872071861204,-0.20440348121199964,-0.41370128132384015,0.373
source_heterogeneity_les_rice_paddy_l250_cv1p0_s7_wind3_n3_op,open_path,3,1.0,250.0,7,0.0601038214692354,-0.0391599213936733,0.0992637428629087,0.19709478288750124,0.21950069310417133,0.20845720857608072,0.30494881999764434,-0.19868573292488012,0.2738206454806552,-0.1784045455158935,0.28832690353953044,-0.18785592333872728,0.47575
source_heterogeneity_les_rice_paddy_l500_cv1p0_s0_wind3_n3_op,open_path,3,1.0,500.0,0,-0.0735143500095561,-0.0460478560273486,-0.0274664939822074,0.21013842083765766,0.24571813834096937,0.20977659055644773,-0.34983773893661063,-0.21913106534155813,-0.29918161722169784,-0.1874011269100963,-0.3504411517727212,-0.2195090305605754,0.4465
source_heterogeneity_les_rice_paddy_l500_cv1p0_s1_wind3_n3_op,open_path,3,1.0,500.0,1,0.2205322908588674,0.2246093328113765,-0.004077041952509,0.21013842083765766,0.24571813834096937,0.20977659055644773,1.0494620164165007,1.068863713337307,0.89750106503268,0.914093417473718,1.0512721666125349,1.0707073282847424,0.85925
source_heterogeneity_les_rice_paddy_l500_cv1p0_s2_wind3_n3_op,open_path,3,1.0,500.0,2,0.2068319486527739,0.1752944772184088,0.031537471434365,0.21013842083765766,0.24571813834096937,0.20977659055644773,0.9842652658580785,0.8341857548926404,0.8417447325999383,0.713396570566404,0.9859629623311974,0.8356245887752651,0.814
source_heterogeneity_les_rice_paddy_l500_cv1p0_s3_wind3_n3_op,open_path,3,1.0,500.0,3,0.0072968823095471,-0.0135593925241325,0.0208562748336797,0.21013842083765766,0.24571813834096937,0.20977659055644773,0.034724170289565,-0.06452600371736782,0.0296961484358213,-0.055182709000167036,0.03478406379945249,-0.06463730051177408,0.521
source_heterogeneity_les_rice_paddy_l500_cv1p0_s4_wind3_n3_op,open_path,3,1.0,500.0,4,-0.1564852465075912,-0.1710062966467678,0.0145210501391766,0.21013842083765766,0.24571813834096937,0.20977659055644773,-0.7446769890237437,-0.8137792982601627,-0.6368485760316374,-0.6959449465202764,-0.7459614349365802,-0.8151829343453486,0.191
source_heterogeneity_les_rice_paddy_l500_cv1p0_s5_wind3_n3_op,open_path,3,1.0,500.0,5,-0.0893252571844803,-0.1886280756875969,0.0993028185031166,0.21013842083765766,0.24571813834096937,0.20977659055644773,-0.4250781786044185,-0.8976372570788539,-0.3635273235731935,-0.7676603646811301,-0.42581136888314625,-0.8991855344166246,0.1575
source_heterogeneity_les_rice_paddy_l500_cv1p0_s6_wind3_n3_op,open_path,3,1.0,500.0,6,0.0592481766709059,0.0544724539303965,0.0047757227405093,0.21013842083765766,0.24571813834096937,0.20977659055644773,0.28194832927139035,0.2592217725500049,0.24112251977381705,0.22168674359240062,0.28243464398837725,0.2596688876766675,0.64725
source_heterogeneity_les_rice_paddy_l500_cv1p0_s7_wind3_n3_op,open_path,3,1.0,500.0,7,0.4133868365669975,0.4260852024895659,-0.0126983659225684,0.21013842083765766,0.24571813834096937,0.20977659055644773,1.9672120639298003,2.0276406417783917,1.6823619101059752,1.7340404960186993,1.9706051827349214,2.0311379899889865,0.9565
source_heterogeneity_les_rice_paddy_l100_cv2p0_s0_wind3_n3_op,open_path,3,2.0,100.0,0,-0.0748118417605097,-0.0933461863735848,0.0185343446130751,0.2055729705658728,0.2501905569206537,0.23516896510862043,-0.36391866865852074,-0.4540781121011889,-0.29901944614254883,-0.3731003580730225,-0.3181195347181777,-0.3969324197624029,0.372
source_heterogeneity_les_rice_paddy_l100_cv2p0_s1_wind3_n3_op,open_path,3,2.0,100.0,1,0.0997400908789896,0.0750526590713556,0.0246874318076339,0.2055729705658728,0.2501905569206537,0.23516896510862043,0.4851809583936979,0.36509011308617584,0.3986564964984731,0.29998198171467383,0.42412097545661015,0.3191435529628244,0.697
source_heterogeneity_les_rice_paddy_l100_cv2p0_s2_wind3_n3_op,open_path,3,2.0,100.0,2,-0.1448563377080714,-0.1893430221141558,0.0444866844060844,0.2055729705658728,0.2501905569206537,0.23516896510862043,-0.7046468089133068,-0.9210501827791784,-0.5789840331744082,-0.7567952381760145,-0.6159670670879757,-0.8051360944957239,0.17175
source_heterogeneity_les_rice_paddy_l100_cv2p0_s3_wind3_n3_op,open_path,3,2.0,100.0,3,-0.1265194551332261,-0.1188721164659492,-0.0076473386672768,0.2055729705658728,0.2501905569206537,0.23516896510862043,-0.61544791022361,-0.5782477926876014,-0.5056923678112717,-0.47512631143648126,-0.537993842320091,-0.5054753564571934,0.3175
source_heterogeneity_les_rice_paddy_l100_cv2p0_s4_wind3_n3_op,open_path,3,2.0,100.0,4,0.1018341236577563,0.0101639820327235,0.0916701416250327,0.2055729705658728,0.2501905569206537,0.23516896510862043,0.49536728188263973,0.04944221025140366,0.4070262479572814,0.04062496265974955,0.43302535098847295,0.04321991223641663,0.5855
source_heterogeneity_les_rice_paddy_l100_cv2p0_s5_wind3_n3_op,open_path,3,2.0,100.0,5,-0.3239006575602181,-0.3669236177449846,0.0430229601847665,0.2055729705658728,0.2501905569206537,0.23516896510862043,-1.5755994412525598,-1.7848825978190037,-1.2946158382106367,-1.4665766056924046,-1.377310383666544,-1.5602552725250503,0.00775
source_heterogeneity_les_rice_paddy_l100_cv2p0_s6_wind3_n3_op,open_path,3,2.0,100.0,6,-0.0797782220898764,-0.1460083681642576,0.0662301460743812,0.2055729705658728,0.2501905569206537,0.23516896510862043,-0.388077391061062,-0.7102508066228065,-0.31886983694263704,-0.5835886452363717,-0.33923788393178594,-0.6208658021555646,0.2585
source_heterogeneity_les_rice_paddy_l100_cv2p0_s7_wind3_n3_op,open_path,3,2.0,100.0,7,0.0641663236582772,-0.0380077737618017,0.1021740974200789,0.2055729705658728,0.2501905569206537,0.23516896510862043,0.3121340489542425,-0.18488701922815615,0.2564698062470325,-0.15191530099937234,0.2728520050621471,-0.1616190033589108,0.49225
source_heterogeneity_les_rice_paddy_l250_cv2p0_s0_wind3_n3_op,open_path,3,2.0,250.0,0,-0.0901234727441992,-0.1040641029095672,0.013940630165368,0.3003305502936331,0.39172379697319293,0.31312875459830924,-0.3000809363419256,-0.3464985590304541,-0.23006892468768414,-0.2656568319659392,-0.287816022708653,-0.33233646345594703,0.41725
source_heterogeneity_les_rice_paddy_l250_cv2p0_s1_wind3_n3_op,open_path,3,2.0,250.0,1,0.1409389104534119,0.1228511577781435,0.0180877526752683,0.3003305502936331,0.39172379697319293,0.31312875459830924,0.46927930014317876,0.40905315046382046,0.3597915458351815,0.31361678490661277,0.4500989078253527,0.39233432246023064,0.734
source_heterogeneity_les_rice_paddy_l250_cv2p0_s2_wind3_n3_op,open_path,3,2.0,250.0,2,-0.1658288415689351,-0.2333356237848018,0.0675067822158667,0.3003305502936331,0.39172379697319293,0.31312875459830924,-0.5521544225414441,-0.7769293651833609,-0.4233310379667421,-0.5956636425659118,-0.5295867566735134,-0.7451746936627764,0.202
source_heterogeneity_les_rice_paddy_l250_cv2p0_s3_wind3_n3_op,open_path,3,2.0,250.0,3,-0.2281649073391658,-0.1990949018449331,-0.0290700054942326,0.3003305502936331,0.39172379697319293,0.31312875459830924,-0.7597126137054291,-0.6629192456454333,-0.5824637387418665,-0.5082532727991449,-0.7286616255727215,-0.6358243978593977,0.26325
source_heterogeneity_les_rice_paddy_l250_cv2p0_s4_wind3_n3_op,open_path,3,2.0,250.0,4,0.0100814492515759,-0.0754182351177296,0.0854996843693055,0.3003305502936331,0.39172379697319293,0.31312875459830924,0.03356784463558326,-0.25111742726137326,0.025736116440905964,-0.19252911286084248,0.03219585906285955,-0.24085375108548665,0.467
source_heterogeneity_les_rice_paddy_l250_cv2p0_s5_wind3_n3_op,open_path,3,2.0,250.0,5,-0.3379395285270468,-0.3349652367721952,-0.0029742917548515,0.3003305502936331,0.39172379697319293,0.31312875459830924,-1.1252252832642013,-1.115321889313957,-0.8626984909731517,-0.8551056621028261,-1.0792350544764422,-1.069736432228648,0.069
source_heterogeneity_les_rice_paddy_l250_cv2p0_s6_wind3_n3_op,open_path,3,2.0,250.0,6,-0.0711075091533088,-0.1276093901061313,0.0565018809528225,0.3003305502936331,0.39172379697319293,0.31312875459830924,-0.23676415564046682,-0.42489646817936977,-0.18152460918317642,-0.3257636913870312,-0.22708712665027392,-0.4075300917982839,0.38175
source_heterogeneity_les_rice_paddy_l250_cv2p0_s7_wind3_n3_op,open_path,3,2.0,250.0,7,0.072247519948855,-0.0540051746135639,0.1262526945624189,0.3003305502936331,0.39172379697319293,0.31312875459830924,0.2405600092238989,-0.1798191178378725,0.18443485054291753,-0.1378654425155071,0.23072783603516783,-0.17246954749602386,0.50025
source_heterogeneity_les_rice_paddy_l500_cv2p0_s0_wind3_n3_op,open_path,3,2.0,500.0,0,-0.1649474445369385,-0.0984768284649832,-0.0664706160719552,0.32020628168545484,0.46629039595852595,0.3359977059072661,-0.5151286966286618,-0.3075418381758013,-0.35374403154468936,-0.21119205825063184,-0.4909183653249802,-0.2930878001058804,0.44575
source_heterogeneity_les_rice_paddy_l500_cv2p0_s1_wind3_n3_op,open_path,3,2.0,500.0,1,0.3179968928181145,0.3338384144371989,-0.0158415216190844,0.32020628168545484,0.46629039595852595,0.3359977059072661,0.9931001076689974,1.0425729710235203,0.6819717831940906,0.7159452935995964,0.946425785734026,0.9935734934134844,0.85475
source_heterogeneity_les_rice_paddy_l500_cv2p0_s2_wind3_n3_op,open_path,3,2.0,500.0,2,0.292383009677288,0.2489648678982347,0.0434181417790532,0.32020628168545484,0.46629039595852595,0.3359977059072661,0.913108288001988,0.7775140031225183,0.6270406000455001,0.5339266475485779,0.8701934701839436,0.7409719278468762,0.80875
source_heterogeneity_les_rice_paddy_l500_cv2p0_s3_wind3_n3_op,open_path,3,2.0,500.0,3,-0.0069744254386222,-0.0178184824118856,0.0108440569732634,0.32020628168545484,0.46629039595852595,0.3359977059072661,-0.021781038778849817,-0.05564688587024366,-0.014957257320913249,-0.038213273458607665,-0.020757360291463155,-0.053031559735718624,0.56075
source_heterogeneity_les_rice_paddy_l500_cv2p0_s4_wind3_n3_op,open_path,3,2.0,500.0,4,-0.2605746613175682,-0.2569688217334542,-0.0036058395841139,0.32020628168545484,0.46629039595852595,0.3359977059072661,-0.8137712350488364,-0.8025102455231653,-0.5588248515861453,-0.551091817375347,-0.7755251203693804,-0.7647933816678394,0.18775
source_heterogeneity_les_rice_paddy_l500_cv2p0_s5_wind3_n3_op,open_path,3,2.0,500.0,5,-0.151329369065629,-0.2805222289247587,0.1291928598591297,0.32020628168545484,0.46629039595852595,0.3359977059072661,-0.47259962630677843,-0.8760672259400626,-0.32453889331035873,-0.6016041320089931,-0.4503881020764923,-0.834893286450538,0.15325
source_heterogeneity_les_rice_paddy_l500_cv2p0_s6_wind3_n3_op,open_path,3,2.0,500.0,6,0.0487401865844587,0.0520643242363919,-0.0033241376519332,0.32020628168545484,0.46629039595852595,0.3359977059072661,0.1522149607056653,0.16259619880766657,0.10452753693171472,0.11165643703505046,0.14506106954763193,0.15495440391715481,0.64275
source_heterogeneity_les_rice_paddy_l500_cv2p0_s7_wind3_n3_op,open_path,3,2.0,500.0,7,0.6294395302994691,0.6859764010244509,-0.0565368707249818,0.32020628168545484,0.46629039595852595,0.3359977059072661,1.9657313622528505,2.1422952648327476,1.349887400115902,1.4711355991245096,1.8733447259702174,2.041610371035621,0.9555
source_heterogeneity_les_rice_paddy_l100_cv0p5_s0_wind3_n4_op,open_path,4,0.5,100.0,0,0.0413548197865933,0.0184834089466552,0.022871410839938,0.0743891977792162,0.07616385601025379,0.07460535049026114,0.5559250673643846,0.24846899144568177,0.5429717185146953,0.24267953219394267,0.5543143958822591,0.24774910680257434,0.627
